trk_code,wager_dt,race_nbr,wager_typ,wager_winner,wager_payoff,wager_min,race_code
BEL,2018-05-16,6,DailyDouble,4-1,570,100,16May18_06BEL00
BEL,2018-05-16,6,Pick3,2-4-1,3450,100,16May18_06BEL00
BEL,2018-05-16,6,Win_w,"12 Elegant Jem",0,200,16May18_06BEL00
BEL,2018-05-16,6,Win_p,"12 Elegant Jem",0,200,16May18_06BEL00
BEL,2018-05-16,6,Win_s,"12 Elegant Jem",0,200,16May18_06BEL00
BEL,2018-05-16,6,Place_p,"1  Emblazoner",340,200,16May18_06BEL00
BEL,2018-05-16,6,Place_s,"1  Emblazoner",300,200,16May18_06BEL00
BEL,2018-05-16,6,Show_s,"4  Simmering Miss",700,200,16May18_06BEL00
BEL,2018-05-03,6,Exacta,6-5,970,100,03May18_06BEL00
BEL,2018-05-03,6,Trifecta,6-5-1,1425,50,03May18_06BEL00
BEL,2018-05-03,6,Superfecta,6-5-1-7,1685,10,03May18_06BEL00
BEL,2018-05-03,6,DailyDouble,5-6,720,100,03May18_06BEL00
BEL,2018-05-03,6,Pick3,3-4-6,1220,100,03May18_06BEL00
BEL,2018-05-03,6,Pick3,3-5-6,3650,100,03May18_06BEL00
BEL,2018-05-03,6,Win_w,"6  Bowl of Kisses",490,200,03May18_06BEL00
BEL,2018-05-03,6,Win_p,"6  Bowl of Kisses",340,200,03May18_06BEL00
BEL,2018-05-03,6,Win_s,"6  Bowl of Kisses",270,200,03May18_06BEL00
BEL,2018-05-03,6,Place_p,"5  Magari",390,200,03May18_06BEL00
BEL,2018-05-03,6,Place_s,"5  Magari",220,200,03May18_06BEL00
BEL,2018-05-03,6,Show_s,"1  Tequila Sunday",310,200,03May18_06BEL00
AQU,2018-04-19,9,Exacta,9-4,7025,100,19Apr18_09AQU00
AQU,2018-04-19,9,Trifecta,9-4-12,19250,50,19Apr18_09AQU00
AQU,2018-04-19,9,Superfecta,9-4-12-3,24010,10,19Apr18_09AQU00
AQU,2018-04-19,9,DailyDouble,6-9,14925,100,19Apr18_09AQU00
AQU,2018-04-19,9,Pick3,2-6-9,41450,100,19Apr18_09AQU00
AQU,2018-04-19,9,Pick4,NULL,41925,50,19Apr18_09AQU00
AQU,2018-04-19,9,Pick5,8-1/6-2/3/4-6/11/12/13/14/15/1,2200725,50,19Apr18_09AQU00
AQU,2018-04-19,9,Pick6,8-8-1/6-2/3/4-6/11/12/13/14/15,386200,200,19Apr18_09AQU00
AQU,2018-04-19,9,Win_w,"9  She'sakittykat",3920,200,19Apr18_09AQU00
AQU,2018-04-19,9,Win_p,"9  She'sakittykat",1400,200,19Apr18_09AQU00
AQU,2018-04-19,9,Win_s,"9  She'sakittykat",680,200,19Apr18_09AQU00
AQU,2018-04-19,9,Place_p,"4  Big Expense",350,200,19Apr18_09AQU00
AQU,2018-04-19,9,Place_s,"4  Big Expense",290,200,19Apr18_09AQU00
AQU,2018-04-19,9,Show_s,"12 You Promise",560,200,19Apr18_09AQU00
AQU,2018-02-18,6,Exacta,7-5,1070,100,18Feb18_06AQU00
AQU,2018-02-18,6,Trifecta,7-5-1,1425,50,18Feb18_06AQU00
AQU,2018-02-18,6,Superfecta,7-5-1-4,832,10,18Feb18_06AQU00
AQU,2018-02-18,6,DailyDouble,1-7,860,100,18Feb18_06AQU00
AQU,2018-02-18,6,Pick3,1-1-7,2270,100,18Feb18_06AQU00
AQU,2018-02-18,6,Win_w,"7  Miss Sizzle",430,200,18Feb18_06AQU00
AQU,2018-02-18,6,Win_p,"7  Miss Sizzle",320,200,18Feb18_06AQU00
AQU,2018-02-18,6,Win_s,"7  Miss Sizzle",270,200,18Feb18_06AQU00
AQU,2018-02-18,6,Place_p,"5  Impazible Creek",610,200,18Feb18_06AQU00
AQU,2018-02-18,6,Place_s,"5  Impazible Creek",370,200,18Feb18_06AQU00
AQU,2018-02-18,6,Show_s,"1  Tough Old Bird",360,200,18Feb18_06AQU00
AQU,2018-02-10,1,Exacta,3-2,460,100,10Feb18_01AQU00
AQU,2018-02-10,1,Trifecta,3-2-4,1450,50,10Feb18_01AQU00
AQU,2018-02-10,1,Superfecta,3-2-4-5,775,10,10Feb18_01AQU00
AQU,2018-02-10,1,Win_w,"3  My Girl Annie",230,200,10Feb18_01AQU00
AQU,2018-02-10,1,Win_p,"3  My Girl Annie",210,200,10Feb18_01AQU00
AQU,2018-02-10,1,Win_s,"3  My Girl Annie",210,200,10Feb18_01AQU00
AQU,2018-02-10,1,Place_p,"2  Madeline's Hope",660,200,10Feb18_01AQU00
AQU,2018-02-10,1,Place_s,"2  Madeline's Hope",320,200,10Feb18_01AQU00
AQU,2018-02-10,1,Show_s,"4  Carlisle Belle",430,200,10Feb18_01AQU00
AQU,2017-04-06,4,Exacta,1-5,520,200,06Apr17_04AQU00
AQU,2017-04-06,4,Quinella,1-5,370,200,06Apr17_04AQU00
AQU,2017-04-06,4,Trifecta,1-5-6,1220,200,06Apr17_04AQU00
AQU,2017-04-06,4,Superfecta,1-5-6-2,2580,200,06Apr17_04AQU00
AQU,2017-04-06,4,DailyDouble,3-1,740,200,06Apr17_04AQU00
AQU,2017-04-06,4,ConsolationDouble,3-7,410,200,06Apr17_04AQU00
AQU,2017-04-06,4,Pick3,6-3-1,1380,200,06Apr17_04AQU00
AQU,2017-04-06,4,ConsolationPick3,6-3-7,870,200,06Apr17_04AQU00
AQU,2017-04-06,4,ConsolationPick3,6-4-1,700,200,06Apr17_04AQU00
AQU,2017-04-06,4,ConsolationPick3,6-4-7,430,200,06Apr17_04AQU00
AQU,2017-04-06,4,Win_w,"1  Decorator Jenn",290,200,06Apr17_04AQU00
AQU,2017-04-06,4,Win_p,"1  Decorator Jenn",210,200,06Apr17_04AQU00
AQU,2017-04-06,4,Win_s,"1  Decorator Jenn",210,200,06Apr17_04AQU00
AQU,2017-04-06,4,Place_p,"5  Downtown At Noon",240,200,06Apr17_04AQU00
AQU,2017-04-06,4,Place_s,"5  Downtown At Noon",210,200,06Apr17_04AQU00
AQU,2017-04-06,4,Show_s,"6  Majestic Mac",220,200,06Apr17_04AQU00
AQU,2017-03-03,5,Exacta,6-5,2580,200,03Mar17_05AQU00
AQU,2017-03-03,5,Trifecta,6-5-1,6400,200,03Mar17_05AQU00
AQU,2017-03-03,5,Superfecta,6-5-1-3,11740,200,03Mar17_05AQU00
AQU,2017-03-03,5,DailyDouble,1-6,2020,200,03Mar17_05AQU00
AQU,2017-03-03,5,Pick3,1-1-6,4480,200,03Mar17_05AQU00
AQU,2017-03-03,5,Pick4,1/5-1/4-1-6,11600,200,03Mar17_05AQU00
AQU,2017-03-03,5,Pick5,2-1/5-1/4-1-6,91700,200,03Mar17_05AQU00
AQU,2017-03-03,5,Win_w,"6  On the Fringe",1020,200,03Mar17_05AQU00
AQU,2017-03-03,5,Win_p,"6  On the Fringe",480,200,03Mar17_05AQU00
AQU,2017-03-03,5,Win_s,"6  On the Fringe",340,200,03Mar17_05AQU00
AQU,2017-03-03,5,Place_p,"5  Giant Ending",320,200,03Mar17_05AQU00
AQU,2017-03-03,5,Place_s,"5  Giant Ending",260,200,03Mar17_05AQU00
AQU,2017-03-03,5,Show_s,"1  Empty House",300,200,03Mar17_05AQU00
AQU,2017-02-19,4,Exacta,5-2,5850,200,19Feb17_04AQU00
AQU,2017-02-19,4,Quinella,2-5,3120,200,19Feb17_04AQU00
AQU,2017-02-19,4,Trifecta,5-2-1,7900,200,19Feb17_04AQU00
AQU,2017-02-19,4,Superfecta,5-2-1-4,20700,200,19Feb17_04AQU00
AQU,2017-02-19,4,DailyDouble,5-5,4220,200,19Feb17_04AQU00
AQU,2017-02-19,4,Pick3,2-5-5,11200,200,19Feb17_04AQU00
AQU,2017-02-19,4,Win_w,"5  No Hayne No Gayne",1060,200,19Feb17_04AQU00
AQU,2017-02-19,4,Win_p,"5  No Hayne No Gayne",770,200,19Feb17_04AQU00
AQU,2017-02-19,4,Win_s,"5  No Hayne No Gayne",210,200,19Feb17_04AQU00
AQU,2017-02-19,4,Place_p,"2  Decorator Jenn",1400,200,19Feb17_04AQU00
AQU,2017-02-19,4,Place_s,"2  Decorator Jenn",250,200,19Feb17_04AQU00
AQU,2017-02-19,4,Show_s,"1A Easy Way Out",210,200,19Feb17_04AQU00
AQU,2017-01-27,4,Exacta,7-10,4420,200,27Jan17_04AQU00
AQU,2017-01-27,4,Quinella,7-10,2140,200,27Jan17_04AQU00
AQU,2017-01-27,4,Trifecta,7-10-4,45950,200,27Jan17_04AQU00
AQU,2017-01-27,4,Superfecta,7-10-4-8,293600,200,27Jan17_04AQU00
AQU,2017-01-27,4,DailyDouble,3-7,22100,200,27Jan17_04AQU00
AQU,2017-01-27,4,Pick3,4-3-7,62100,200,27Jan17_04AQU00
AQU,2017-01-27,4,Win_w,"7  Verdant Pastures",1480,200,27Jan17_04AQU00
AQU,2017-01-27,4,Win_p,"7  Verdant Pastures",630,200,27Jan17_04AQU00
AQU,2017-01-27,4,Win_s,"7  Verdant Pastures",470,200,27Jan17_04AQU00
AQU,2017-01-27,4,Place_p,"10 No Hayne No Gayne",310,200,27Jan17_04AQU00
AQU,2017-01-27,4,Place_s,"10 No Hayne No Gayne",250,200,27Jan17_04AQU00
AQU,2017-01-27,4,Show_s,"4  Scarlett Jo Hansen",870,200,27Jan17_04AQU00
AQU,2016-11-04,6,Exacta,11-10,26450,200,04Nov16_06AQU00
AQU,2016-11-04,6,Trifecta,11-10-1,158700,200,04Nov16_06AQU00
AQU,2016-11-04,6,Superfecta,11-10-1-8,1688100,200,04Nov16_06AQU00
AQU,2016-11-04,6,DailyDouble,2-11,7650,200,04Nov16_06AQU00
AQU,2016-11-04,6,ConsolationDouble,2-4,2840,200,04Nov16_06AQU00
AQU,2016-11-04,6,Pick3,1-2-11,40600,200,04Nov16_06AQU00
AQU,2016-11-04,6,ConsolationPick3,1-2-4,15950,200,04Nov16_06AQU00
AQU,2016-11-04,6,Win_w,"11 Discreet Image",540,200,04Nov16_06AQU00
AQU,2016-11-04,6,Win_p,"11 Discreet Image",380,200,04Nov16_06AQU00
AQU,2016-11-04,6,Win_s,"11 Discreet Image",310,200,04Nov16_06AQU00
AQU,2016-11-04,6,Place_p,"10 Dominique Alexis",4080,200,04Nov16_06AQU00
AQU,2016-11-04,6,Place_s,"10 Dominique Alexis",1940,200,04Nov16_06AQU00
AQU,2016-11-04,6,Show_s,"1  Lady Bergen",490,200,04Nov16_06AQU00
BEL,2016-10-22,2,Exacta,1-11,2960,200,22Oct16_02BEL00
BEL,2016-10-22,2,Quinella,1-11,1980,200,22Oct16_02BEL00
BEL,2016-10-22,2,Trifecta,1-11-4,37400,200,22Oct16_02BEL00
BEL,2016-10-22,2,Superfecta,1-11-4-3,280000,200,22Oct16_02BEL00
BEL,2016-10-22,2,DailyDouble,3-1,32050,200,22Oct16_02BEL00
BEL,2016-10-22,2,Win_w,"1  Strawberry Tequila",540,200,22Oct16_02BEL00
BEL,2016-10-22,2,Win_p,"1  Strawberry Tequila",330,200,22Oct16_02BEL00
BEL,2016-10-22,2,Win_s,"1  Strawberry Tequila",280,200,22Oct16_02BEL00
BEL,2016-10-22,2,Place_p,"11 Party Mint Star",510,200,22Oct16_02BEL00
BEL,2016-10-22,2,Place_s,"11 Party Mint Star",380,200,22Oct16_02BEL00
BEL,2016-10-22,2,Show_s,"4  Lulu's Pom Pom",560,200,22Oct16_02BEL00
AQU,2020-01-12,2,Exacta,3-5,1790,100,12Jan20_02AQU00
AQU,2020-01-12,2,Quinella,3-5,900,100,12Jan20_02AQU00
AQU,2020-01-12,2,DailyDouble,2-3,2450,100,12Jan20_02AQU00
AQU,2020-01-12,2,Win_w,"3  Lookbothways",960,200,12Jan20_02AQU00
AQU,2020-01-12,2,Win_p,"3  Lookbothways",360,200,12Jan20_02AQU00
AQU,2020-01-12,2,Win_s,"3  Lookbothways",0,200,12Jan20_02AQU00
AQU,2020-01-12,2,Place_p,"5  Abraxan",390,200,12Jan20_02AQU00
AQU,2020-01-12,2,Place_s,"5  Abraxan",0,200,12Jan20_02AQU00
AQU,2020-01-12,2,Show_s,"2  Appreciate",0,200,12Jan20_02AQU00
AQU,2019-12-05,1,Exacta,12-7,1910,100,05Dec19_01AQU00
AQU,2019-12-05,1,Trifecta,12-7-6,4950,50,05Dec19_01AQU00
AQU,2019-12-05,1,Superfecta,12-7-6-11,4255,10,05Dec19_01AQU00
AQU,2019-12-05,1,Win_w,"12 Lookbothways",1040,200,05Dec19_01AQU00
AQU,2019-12-05,1,Win_p,"12 Lookbothways",520,200,05Dec19_01AQU00
AQU,2019-12-05,1,Win_s,"12 Lookbothways",340,200,05Dec19_01AQU00
AQU,2019-12-05,1,Place_p,"7  Pendolino",380,200,05Dec19_01AQU00
AQU,2019-12-05,1,Place_s,"7  Pendolino",280,200,05Dec19_01AQU00
AQU,2019-12-05,1,Show_s,"6  Kathy's Cause",540,200,05Dec19_01AQU00
AQU,2019-11-15,5,Exacta,13-9,9025,100,15Nov19_05AQU00
AQU,2019-11-15,5,Trifecta,13-9-1,110375,50,15Nov19_05AQU00
AQU,2019-11-15,5,Superfecta,13-9-1-11,142930,10,15Nov19_05AQU00
AQU,2019-11-15,5,DailyDouble,5-13,50900,100,15Nov19_05AQU00
AQU,2019-11-15,5,Pick3,3-5-13,54800,100,15Nov19_05AQU00
AQU,2019-11-15,5,Pick4,7-3-5-13,47475,50,15Nov19_05AQU00
AQU,2019-11-15,5,Pick5,4-7-3-5-13,764350,50,15Nov19_05AQU00
AQU,2019-11-15,5,Win_w,"13 Handle With Care",1960,200,15Nov19_05AQU00
AQU,2019-11-15,5,Win_p,"13 Handle With Care",1000,200,15Nov19_05AQU00
AQU,2019-11-15,5,Win_s,"13 Handle With Care",700,200,15Nov19_05AQU00
AQU,2019-11-15,5,Place_p,"9  Lookbothways",1040,200,15Nov19_05AQU00
AQU,2019-11-15,5,Place_s,"9  Lookbothways",660,200,15Nov19_05AQU00
AQU,2019-11-15,5,Show_s,"1  Amazing Zero",1540,200,15Nov19_05AQU00
BEL,2019-10-03,5,Exacta,2-10,22725,100,03Oct19_05BEL00
BEL,2019-10-03,5,Trifecta,2-10-4,66700,50,03Oct19_05BEL00
BEL,2019-10-03,5,Superfecta,2-10-4-1,51170,10,03Oct19_05BEL00
BEL,2019-10-03,5,DailyDouble,11-2,9975,100,03Oct19_05BEL00
BEL,2019-10-03,5,Pick3,6-11-2,24675,100,03Oct19_05BEL00
BEL,2019-10-03,5,Pick4,3/5/8/9/10/11/12/13/14/15/16-6,50500,50,03Oct19_05BEL00
BEL,2019-10-03,5,Pick5,4-3/5/8/9/10/11/12/13/14/15/16,557450,50,03Oct19_05BEL00
BEL,2019-10-03,5,Win_w,"2  Wailin Josie",6050,200,03Oct19_05BEL00
BEL,2019-10-03,5,Win_p,"2  Wailin Josie",2540,200,03Oct19_05BEL00
BEL,2019-10-03,5,Win_s,"2  Wailin Josie",1220,200,03Oct19_05BEL00
BEL,2019-10-03,5,Place_p,"10 Crick",830,200,03Oct19_05BEL00
BEL,2019-10-03,5,Place_s,"10 Crick",480,200,03Oct19_05BEL00
BEL,2019-10-03,5,Show_s,"4  Handle With Care",440,200,03Oct19_05BEL00
BEL,2019-09-11,3,Exacta,2-1,1450,100,11Sep19_03BEL00
BEL,2019-09-11,3,Trifecta,2-1-5,2175,50,11Sep19_03BEL00
BEL,2019-09-11,3,Superfecta,2-1-5-4,1857,10,11Sep19_03BEL00
BEL,2019-09-11,3,DailyDouble,7-2,1640,100,11Sep19_03BEL00
BEL,2019-09-11,3,Pick3,3-7-2,6025,100,11Sep19_03BEL00
BEL,2019-09-11,3,Win_w,"2  Appletini",920,200,11Sep19_03BEL00
BEL,2019-09-11,3,Win_p,"2  Appletini",360,200,11Sep19_03BEL00
BEL,2019-09-11,3,Win_s,"2  Appletini",270,200,11Sep19_03BEL00
BEL,2019-09-11,3,Place_p,"1  Lookbothways",270,200,11Sep19_03BEL00
BEL,2019-09-11,3,Place_s,"1  Lookbothways",210,200,11Sep19_03BEL00
BEL,2019-09-11,3,Show_s,"5  Irish Banker",230,200,11Sep19_03BEL00
SAR,2019-08-16,4,Exacta,8-6,2410,100,16Aug19_04SAR00
SAR,2019-08-16,4,Quinella,6-8,1290,100,16Aug19_04SAR00
SAR,2019-08-16,4,Trifecta,8-6-11,4812,50,16Aug19_04SAR00
SAR,2019-08-16,4,Superfecta,8-6-11-9,4445,10,16Aug19_04SAR00
SAR,2019-08-16,4,DailyDouble,1-8,1200,100,16Aug19_04SAR00
SAR,2019-08-16,4,Pick3,4-1-8,7900,100,16Aug19_04SAR00
SAR,2019-08-16,4,Win_w,"8  Prairie Fire",700,200,16Aug19_04SAR00
SAR,2019-08-16,4,Win_p,"8  Prairie Fire",460,200,16Aug19_04SAR00
SAR,2019-08-16,4,Win_s,"8  Prairie Fire",330,200,16Aug19_04SAR00
SAR,2019-08-16,4,Place_p,"6  Tarallucci",620,200,16Aug19_04SAR00
SAR,2019-08-16,4,Place_s,"6  Tarallucci",400,200,16Aug19_04SAR00
SAR,2019-08-16,4,Show_s,"11 Lookbothways",320,200,16Aug19_04SAR00
BEL,2019-07-06,3,Exacta,1-4,6325,100,06Jul19_03BEL00
BEL,2019-07-06,3,Trifecta,1-4-6,15150,50,06Jul19_03BEL00
BEL,2019-07-06,3,Superfecta,1-4-6-5,5935,10,06Jul19_03BEL00
BEL,2019-07-06,3,DailyDouble,9-1,3625,100,06Jul19_03BEL00
BEL,2019-07-06,3,Pick3,2-9-1,7750,100,06Jul19_03BEL00
BEL,2019-07-06,3,Win_w,"1  Moon Heist",1260,200,06Jul19_03BEL00
BEL,2019-07-06,3,Win_p,"1  Moon Heist",660,200,06Jul19_03BEL00
BEL,2019-07-06,3,Win_s,"1  Moon Heist",410,200,06Jul19_03BEL00
BEL,2019-07-06,3,Place_p,"4  Pendolino",780,200,06Jul19_03BEL00
BEL,2019-07-06,3,Place_s,"4  Pendolino",430,200,06Jul19_03BEL00
BEL,2019-07-06,3,Show_s,"6  Lookbothways",280,200,06Jul19_03BEL00
BEL,2019-06-19,2,Exacta,7-3,1490,100,19Jun19_02BEL00
BEL,2019-06-19,2,Quinella,3-7,950,100,19Jun19_02BEL00
BEL,2019-06-19,2,Trifecta,7-3-2,2325,50,19Jun19_02BEL00
BEL,2019-06-19,2,Superfecta,7-3-2-1,992,10,19Jun19_02BEL00
BEL,2019-06-19,2,DailyDouble,3-7,1030,100,19Jun19_02BEL00
BEL,2019-06-19,2,Win_w,"7  Filly Dilly",520,200,19Jun19_02BEL00
BEL,2019-06-19,2,Win_p,"7  Filly Dilly",340,200,19Jun19_02BEL00
BEL,2019-06-19,2,Win_s,"7  Filly Dilly",320,200,19Jun19_02BEL00
BEL,2019-06-19,2,Place_p,"3  Lookbothways",690,200,19Jun19_02BEL00
BEL,2019-06-19,2,Place_s,"3  Lookbothways",420,200,19Jun19_02BEL00
BEL,2019-06-19,2,Show_s,"2  Fight On Lucy",380,200,19Jun19_02BEL00
BEL,2019-05-25,8,Exacta,5-7,1520,100,25May19_08BEL00
BEL,2019-05-25,8,Trifecta,5-7-8,2375,50,25May19_08BEL00
BEL,2019-05-25,8,Superfecta,5-7-8-3,1500,10,25May19_08BEL00
BEL,2019-05-25,8,DailyDouble,1-5,5175,100,25May19_08BEL00
BEL,2019-05-25,8,Pick3,2-1-5,14450,100,25May19_08BEL00
BEL,2019-05-25,8,Win_w,"5  Bank Examiner",950,200,25May19_08BEL00
BEL,2019-05-25,8,Win_p,"5  Bank Examiner",440,200,25May19_08BEL00
BEL,2019-05-25,8,Win_s,"5  Bank Examiner",280,200,25May19_08BEL00
BEL,2019-05-25,8,Place_p,"7  Doll",420,200,25May19_08BEL00
BEL,2019-05-25,8,Place_s,"7  Doll",260,200,25May19_08BEL00
BEL,2019-05-25,8,Show_s,"8  Ratajkowski",260,200,25May19_08BEL00
BEL,2019-04-27,4,Exacta,1-3,1970,100,27Apr19_04BEL00
BEL,2019-04-27,4,Quinella,1-3,1510,100,27Apr19_04BEL00
BEL,2019-04-27,4,Trifecta,1-3-5,2775,50,27Apr19_04BEL00
BEL,2019-04-27,4,Superfecta,1-3-5-2,1397,10,27Apr19_04BEL00
BEL,2019-04-27,4,DailyDouble,3-1,400,100,27Apr19_04BEL00
BEL,2019-04-27,4,Pick3,8-3-1,13225,100,27Apr19_04BEL00
BEL,2019-04-27,4,Win_w,"1  Cash Offer",480,200,27Apr19_04BEL00
BEL,2019-04-27,4,Win_p,"1  Cash Offer",290,200,27Apr19_04BEL00
BEL,2019-04-27,4,Win_s,"1  Cash Offer",250,200,27Apr19_04BEL00
BEL,2019-04-27,4,Place_p,"3  Lookbothways",610,200,27Apr19_04BEL00
BEL,2019-04-27,4,Place_s,"3  Lookbothways",420,200,27Apr19_04BEL00
BEL,2019-04-27,4,Show_s,"5  It's My Catiecat",310,200,27Apr19_04BEL00
AQU,2019-04-06,2,Exacta,5-2,2750,100,06Apr19_02AQU00
AQU,2019-04-06,2,Quinella,2-5,1890,100,06Apr19_02AQU00
AQU,2019-04-06,2,Trifecta,5-2-1,4675,50,06Apr19_02AQU00
AQU,2019-04-06,2,Superfecta,5-2-1-3,3990,10,06Apr19_02AQU00
AQU,2019-04-06,2,DailyDouble,6-5,1250,100,06Apr19_02AQU00
AQU,2019-04-06,2,Win_w,"5  Flashpackinbarbie",690,200,06Apr19_02AQU00
AQU,2019-04-06,2,Win_p,"5  Flashpackinbarbie",390,200,06Apr19_02AQU00
AQU,2019-04-06,2,Win_s,"5  Flashpackinbarbie",310,200,06Apr19_02AQU00
AQU,2019-04-06,2,Place_p,"2  Irish Banker",950,200,06Apr19_02AQU00
AQU,2019-04-06,2,Place_s,"2  Irish Banker",500,200,06Apr19_02AQU00
AQU,2019-04-06,2,Show_s,"1  She's Not Bluffing",310,200,06Apr19_02AQU00
AQU,2019-03-03,5,Exacta,6-4,5875,100,03Mar19_05AQU00
AQU,2019-03-03,5,Trifecta,6-4-8,13825,50,03Mar19_05AQU00
AQU,2019-03-03,5,Superfecta,6-4-8-7,9150,10,03Mar19_05AQU00
AQU,2019-03-03,5,DailyDouble,3-6,1430,100,03Mar19_05AQU00
AQU,2019-03-03,5,Pick3,5-3-6,8975,100,03Mar19_05AQU00
AQU,2019-03-03,5,ConsolationPick3,5-5-6,2725,100,03Mar19_05AQU00
AQU,2019-03-03,5,Pick4,4/5-5-3/5-6,8937,50,03Mar19_05AQU00
AQU,2019-03-03,5,Pick5,4/5-4/5-5-3/5-6,19850,50,03Mar19_05AQU00
AQU,2019-03-03,5,Win_w,"6  Sarahrini",1780,200,03Mar19_05AQU00
AQU,2019-03-03,5,Win_p,"6  Sarahrini",820,200,03Mar19_05AQU00
AQU,2019-03-03,5,Win_s,"6  Sarahrini",510,200,03Mar19_05AQU00
AQU,2019-03-03,5,Place_p,"4  Lookbothways",790,200,03Mar19_05AQU00
AQU,2019-03-03,5,Place_s,"4  Lookbothways",600,200,03Mar19_05AQU00
AQU,2019-03-03,5,Show_s,"8  Irish Banker",440,200,03Mar19_05AQU00
AQU,2020-02-02,4,Exacta,6-3,2500,100,02Feb20_04AQU00
AQU,2020-02-02,4,Quinella,3-6,1430,100,02Feb20_04AQU00
AQU,2020-02-02,4,Trifecta,6-3-5,4425,50,02Feb20_04AQU00
AQU,2020-02-02,4,Superfecta,6-3-5-7,1610,10,02Feb20_04AQU00
AQU,2020-02-02,4,DailyDouble,4-6,2550,100,02Feb20_04AQU00
AQU,2020-02-02,4,Pick3,6-4-6,4900,100,02Feb20_04AQU00
AQU,2020-02-02,4,Win_w,"6  Abraxan",830,200,02Feb20_04AQU00
AQU,2020-02-02,4,Win_p,"6  Abraxan",460,200,02Feb20_04AQU00
AQU,2020-02-02,4,Win_s,"6  Abraxan",280,200,02Feb20_04AQU00
AQU,2020-02-02,4,Place_p,"3  Cairo Queen",610,200,02Feb20_04AQU00
AQU,2020-02-02,4,Place_s,"3  Cairo Queen",390,200,02Feb20_04AQU00
AQU,2020-02-02,4,Show_s,"5  Teletype",250,200,02Feb20_04AQU00
AQU,2020-01-20,2,Exacta,4-2,425,100,20Jan20_02AQU00
AQU,2020-01-20,2,Quinella,2-4,320,100,20Jan20_02AQU00
AQU,2020-01-20,2,Trifecta,4-2-5,765,50,20Jan20_02AQU00
AQU,2020-01-20,2,Superfecta,4-2-5-1,417,10,20Jan20_02AQU00
AQU,2020-01-20,2,DailyDouble,6-4,620,100,20Jan20_02AQU00
AQU,2020-01-20,2,Win_w,"4  Our Ticket",310,200,20Jan20_02AQU00
AQU,2020-01-20,2,Win_p,"4  Our Ticket",240,200,20Jan20_02AQU00
AQU,2020-01-20,2,Win_s,"4  Our Ticket",210,200,20Jan20_02AQU00
AQU,2020-01-20,2,Place_p,"2  Two Graces",380,200,20Jan20_02AQU00
AQU,2020-01-20,2,Place_s,"2  Two Graces",260,200,20Jan20_02AQU00
AQU,2020-01-20,2,Show_s,"5  Lady Cat",270,200,20Jan20_02AQU00
AQU,2020-01-01,1,Exacta,1-5,1140,100,01Jan20_01AQU00
AQU,2020-01-01,1,Trifecta,1-5-2,1437,50,01Jan20_01AQU00
AQU,2020-01-01,1,Superfecta,1-5-2-4,327,10,01Jan20_01AQU00
AQU,2020-01-01,1,Win_w,"1A Happy Music",770,200,01Jan20_01AQU00
AQU,2020-01-01,1,Win_p,"1A Happy Music",310,200,01Jan20_01AQU00
AQU,2020-01-01,1,Win_s,"1A Happy Music",210,200,01Jan20_01AQU00
AQU,2020-01-01,1,Place_p,"5  Gottahaveaholiday",300,200,01Jan20_01AQU00
AQU,2020-01-01,1,Place_s,"5  Gottahaveaholiday",210,200,01Jan20_01AQU00
AQU,2020-01-01,1,Show_s,"2  Jasminesque",260,200,01Jan20_01AQU00
AQU,2019-12-06,1,Exacta,4-2,2280,100,06Dec19_01AQU00
AQU,2019-12-06,1,Trifecta,4-2-7,17875,50,06Dec19_01AQU00
AQU,2019-12-06,1,Superfecta,4-2-7-3,33225,10,06Dec19_01AQU00
AQU,2019-12-06,1,Win_w,"4  Spin Control",1320,200,06Dec19_01AQU00
AQU,2019-12-06,1,Win_p,"4  Spin Control",580,200,06Dec19_01AQU00
AQU,2019-12-06,1,Win_s,"4  Spin Control",530,200,06Dec19_01AQU00
AQU,2019-12-06,1,Place_p,"2  Beauty Buzz",400,200,06Dec19_01AQU00
AQU,2019-12-06,1,Place_s,"2  Beauty Buzz",330,200,06Dec19_01AQU00
AQU,2019-12-06,1,Show_s,"7  Hickory Made",1240,200,06Dec19_01AQU00
AQU,2020-01-01,2,Exacta,5-4,660,100,01Jan20_02AQU00
AQU,2020-01-01,2,Quinella,4-5,570,100,01Jan20_02AQU00
AQU,2020-01-01,2,Trifecta,5-4-1,1375,50,01Jan20_02AQU00
AQU,2020-01-01,2,Superfecta,5-4-1-2,810,10,01Jan20_02AQU00
AQU,2020-01-01,2,DailyDouble,1-5,1040,100,01Jan20_02AQU00
AQU,2020-01-01,2,Win_w,"5  Gracetown",340,200,01Jan20_02AQU00
AQU,2020-01-01,2,Win_p,"5  Gracetown",240,200,01Jan20_02AQU00
AQU,2020-01-01,2,Win_s,"5  Gracetown",210,200,01Jan20_02AQU00
AQU,2020-01-01,2,Place_p,"4  Girl of Tosconova",490,200,01Jan20_02AQU00
AQU,2020-01-01,2,Place_s,"4  Girl of Tosconova",320,200,01Jan20_02AQU00
AQU,2020-01-01,2,Show_s,"1  Overheated",290,200,01Jan20_02AQU00
AQU,2019-12-20,2,Exacta,5-6,320,100,20Dec19_02AQU00
AQU,2019-12-20,2,Quinella,5-6,190,100,20Dec19_02AQU00
AQU,2019-12-20,2,Trifecta,5-6-3,310,50,20Dec19_02AQU00
